"TOT_P","GRD_ID","CNTR_CODE","METHD_CL","YEAR","DATA_SRC","TOT_P_CON_DT"
1503,"1kmN4188E4380","NO","A",2011,"NO","0"
41,"1kmN4188E4381","NO","A",2011,"NO","0"
11,"1kmN4188E4382","NO","A",2011,"NO","0"
458,"1kmN4188E4383","NO","A",2011,"NO","0"
95,"1kmN4188E4384","NO","A",2011,"NO","0"
16,"1kmN4188E4385","NO","A",2011,"NO","0"
36,"1kmN4188E4386","NO","A",2011,"NO","0"
10,"1kmN4188E4387","NO","A",2011,"NO","0"
11,"1kmN4188E4388","NO","A",2011,"NO","0"
20,"1kmN4188E4389","NO","A",2011,"NO","0"
23,"1kmN4188E4390","NO","A",2011,"NO","0"
46,"1kmN4188E4391","NO","A",2011,"NO","0"
165,"1kmN4188E4392","NO","A",2011,"NO","0"
499,"1kmN4188E4393","NO","A",2011,"NO","0"
91,"1kmN4188E4394","NO","A",2011,"NO","0"
7,"1kmN4188E4395","NO","A",2011,"NO","0"
7,"1kmN4188E4396","NO","A",2011,"NO","0"
1,"1kmN4188E4398","NO","A",2011,"NO","0"
23,"1kmN4188E4401","NO","A",2011,"NO","0"
2,"1kmN4188E4402","NO","A",2011,"NO","0"
39,"1kmN4188E4413","NO","A",2011,"NO","0"
21,"1kmN4188E4414","NO","A",2011,"NO","0"
3,"1kmN4189E4041","NO","A",2011,"NO","0"
11,"1kmN4189E4042","NO","A",2011,"NO","0"
39,"1kmN4189E4043","NO","A",2011,"NO","0"
10,"1kmN4189E4045","NO","A",2011,"NO","0"
12,"1kmN4189E4046","NO","A",2011,"NO","0"
2,"1kmN4189E4052","NO","A",2011,"NO","0"
13,"1kmN4189E4056","NO","A",2011,"NO","0"
54,"1kmN4189E4057","NO","A",2011,"NO","0"
32,"1kmN4189E4058","NO","A",2011,"NO","0"
11,"1kmN4189E4059","NO","A",2011,"NO","0"
24,"1kmN4189E4060","NO","A",2011,"NO","0"
32,"1kmN4189E4061","NO","A",2011,"NO","0"
47,"1kmN4189E4062","NO","A",2011,"NO","0"
55,"1kmN4189E4063","NO","A",2011,"NO","0"
12,"1kmN4189E4064","NO","A",2011,"NO","0"
2,"1kmN4189E4069","NO","A",2011,"NO","0"
5,"1kmN4189E4082","NO","A",2011,"NO","0"
4,"1kmN4189E4091","NO","A",2011,"NO","0"
6,"1kmN4189E4126","NO","A",2011,"NO","0"
14,"1kmN4189E4127","NO","A",2011,"NO","0"
34,"1kmN4189E4128","NO","A",2011,"NO","0"
33,"1kmN4189E4129","NO","A",2011,"NO","0"
4,"1kmN4189E4252","NO","A",2011,"NO","0"
2,"1kmN4189E4263","NO","A",2011,"NO","0"
3,"1kmN4189E4265","NO","A",2011,"NO","0"
11,"1kmN4189E4295","NO","A",2011,"NO","0"
24,"1kmN4189E4296","NO","A",2011,"NO","0"
3,"1kmN4189E4297","NO","A",2011,"NO","0"
6,"1kmN4189E4300","NO","A",2011,"NO","0"
6,"1kmN4189E4301","NO","A",2011,"NO","0"
10,"1kmN4189E4302","NO","A",2011,"NO","0"
3,"1kmN4189E4305","NO","A",2011,"NO","0"
1,"1kmN4189E4306","NO","A",2011,"NO","0"
1,"1kmN4189E4325","NO","A",2011,"NO","0"
50,"1kmN4189E4326","NO","A",2011,"NO","0"
28,"1kmN4189E4327","NO","A",2011,"NO","0"
43,"1kmN4189E4328","NO","A",2011,"NO","0"
64,"1kmN4189E4329","NO","A",2011,"NO","0"
108,"1kmN4189E4330","NO","A",2011,"NO","0"
123,"1kmN4189E4331","NO","A",2011,"NO","0"
143,"1kmN4189E4332","NO","A",2011,"NO","0"
67,"1kmN4189E4333","NO","A",2011,"NO","0"
27,"1kmN4189E4334","NO","A",2011,"NO","0"
28,"1kmN4189E4335","NO","A",2011,"NO","0"
4,"1kmN4189E4336","NO","A",2011,"NO","0"
7,"1kmN4189E4341","NO","A",2011,"NO","0"
26,"1kmN4189E4342","NO","A",2011,"NO","0"
34,"1kmN4189E4343","NO","A",2011,"NO","0"
28,"1kmN4189E4344","NO","A",2011,"NO","0"
42,"1kmN4189E4345","NO","A",2011,"NO","0"
34,"1kmN4189E4346","NO","A",2011,"NO","0"
14,"1kmN4189E4347","NO","A",2011,"NO","0"
3,"1kmN4189E4348","NO","A",2011,"NO","0"
14,"1kmN4189E4349","NO","A",2011,"NO","0"
113,"1kmN4189E4350","NO","A",2011,"NO","0"
50,"1kmN4189E4351","NO","A",2011,"NO","0"
332,"1kmN4189E4352","NO","A",2011,"NO","0"
219,"1kmN4189E4353","NO","A",2011,"NO","0"
15,"1kmN4189E4355","NO","A",2011,"NO","0"
272,"1kmN4189E4356","NO","A",2011,"NO","0"
1791,"1kmN4189E4357","NO","A",2011,"NO","0"
1065,"1kmN4189E4358","NO","A",2011,"NO","0"
21,"1kmN4189E4361","NO","A",2011,"NO","0"
27,"1kmN4189E4362","NO","A",2011,"NO","0"
24,"1kmN4189E4363","NO","A",2011,"NO","0"
21,"1kmN4189E4364","NO","A",2011,"NO","0"
23,"1kmN4189E4365","NO","A",2011,"NO","0"
168,"1kmN4189E4366","NO","A",2011,"NO","0"
94,"1kmN4189E4367","NO","A",2011,"NO","0"
106,"1kmN4189E4368","NO","A",2011,"NO","0"
29,"1kmN4189E4369","NO","A",2011,"NO","0"
1,"1kmN4189E4370","NO","A",2011,"NO","0"
15,"1kmN4189E4371","NO","A",2011,"NO","0"
6,"1kmN4189E4372","NO","A",2011,"NO","0"
9,"1kmN4189E4376","NO","A",2011,"NO","0"
2243,"1kmN4189E4377","NO","A",2011,"NO","0"
2056,"1kmN4189E4378","NO","A",2011,"NO","0"
1814,"1kmN4189E4379","NO","A",2011,"NO","0"
1942,"1kmN4189E4380","NO","A",2011,"NO","0"
134,"1kmN4189E4381","NO","A",2011,"NO","0"
1421,"1kmN4189E4382","NO","A",2011,"NO","0"
658,"1kmN4189E4383","NO","A",2011,"NO","0"
148,"1kmN4189E4384","NO","A",2011,"NO","0"
66,"1kmN4189E4385","NO","A",2011,"NO","0"
27,"1kmN4189E4386","NO","A",2011,"NO","0"
15,"1kmN4189E4387","NO","A",2011,"NO","0"
42,"1kmN4189E4388","NO","A",2011,"NO","0"
17,"1kmN4189E4389","NO","A",2011,"NO","0"
33,"1kmN4189E4390","NO","A",2011,"NO","0"
16,"1kmN4189E4391","NO","A",2011,"NO","0"
124,"1kmN4189E4392","NO","A",2011,"NO","0"
34,"1kmN4189E4393","NO","A",2011,"NO","0"
29,"1kmN4189E4394","NO","A",2011,"NO","0"
21,"1kmN4189E4395","NO","A",2011,"NO","0"
34,"1kmN4189E4396","NO","A",2011,"NO","0"
17,"1kmN4189E4397","NO","A",2011,"NO","0"
36,"1kmN4189E4398","NO","A",2011,"NO","0"
30,"1kmN4189E4399","NO","A",2011,"NO","0"
22,"1kmN4189E4400","NO","A",2011,"NO","0"
3,"1kmN4189E4401","NO","A",2011,"NO","0"
2,"1kmN4189E4409","NO","A",2011,"NO","0"
2,"1kmN4189E4410","NO","A",2011,"NO","0"
4,"1kmN4189E4411","NO","A",2011,"NO","0"
3,"1kmN4189E4412","NO","A",2011,"NO","0"
26,"1kmN4189E4413","NO","A",2011,"NO","0"
2,"1kmN4189E4414","NO","A",2011,"NO","0"
14,"1kmN4189E4415","NO","A",2011,"NO","0"
2,"1kmN4189E4429","NO","A",2011,"NO","0"
23,"1kmN4190E4042","NO","A",2011,"NO","0"
29,"1kmN4190E4043","NO","A",2011,"NO","0"
29,"1kmN4190E4046","NO","A",2011,"NO","0"
6,"1kmN4190E4051","NO","A",2011,"NO","0"
2,"1kmN4190E4052","NO","A",2011,"NO","0"
16,"1kmN4190E4053","NO","A",2011,"NO","0"
3,"1kmN4190E4054","NO","A",2011,"NO","0"
75,"1kmN4190E4055","NO","A",2011,"NO","0"
307,"1kmN4190E4056","NO","A",2011,"NO","0"
4,"1kmN4190E4057","NO","A",2011,"NO","0"
48,"1kmN4190E4060","NO","A",2011,"NO","0"
8,"1kmN4190E4061","NO","A",2011,"NO","0"
16,"1kmN4190E4062","NO","A",2011,"NO","0"
1,"1kmN4190E4063","NO","A",2011,"NO","0"
11,"1kmN4190E4068","NO","A",2011,"NO","0"
50,"1kmN4190E4069","NO","A",2011,"NO","0"
7,"1kmN4190E4092","NO","A",2011,"NO","0"
21,"1kmN4190E4126","NO","A",2011,"NO","0"
14,"1kmN4190E4127","NO","A",2011,"NO","0"
39,"1kmN4190E4128","NO","A",2011,"NO","0"
13,"1kmN4190E4129","NO","A",2011,"NO","0"
2,"1kmN4190E4162","NO","A",2011,"NO","0"
37,"1kmN4190E4248","NO","A",2011,"NO","0"
2,"1kmN4190E4249","NO","A",2011,"NO","0"
29,"1kmN4190E4251","NO","A",2011,"NO","0"
11,"1kmN4190E4252","NO","A",2011,"NO","0"
11,"1kmN4190E4253","NO","A",2011,"NO","0"
27,"1kmN4190E4295","NO","A",2011,"NO","0"
138,"1kmN4190E4296","NO","A",2011,"NO","0"
96,"1kmN4190E4297","NO","A",2011,"NO","0"
22,"1kmN4190E4298","NO","A",2011,"NO","0"
2,"1kmN4190E4306","NO","A",2011,"NO","0"
4,"1kmN4190E4307","NO","A",2011,"NO","0"
14,"1kmN4190E4308","NO","A",2011,"NO","0"
3,"1kmN4190E4316","NO","A",2011,"NO","0"
2,"1kmN4190E4318","NO","A",2011,"NO","0"
17,"1kmN4190E4325","NO","A",2011,"NO","0"
18,"1kmN4190E4326","NO","A",2011,"NO","0"
15,"1kmN4190E4327","NO","A",2011,"NO","0"
3,"1kmN4190E4343","NO","A",2011,"NO","0"
7,"1kmN4190E4344","NO","A",2011,"NO","0"
27,"1kmN4190E4345","NO","A",2011,"NO","0"
7,"1kmN4190E4346","NO","A",2011,"NO","0"
20,"1kmN4190E4347","NO","A",2011,"NO","0"
38,"1kmN4190E4348","NO","A",2011,"NO","0"
58,"1kmN4190E4349","NO","A",2011,"NO","0"
62,"1kmN4190E4350","NO","A",2011,"NO","0"
50,"1kmN4190E4351","NO","A",2011,"NO","0"
85,"1kmN4190E4352","NO","A",2011,"NO","0"
57,"1kmN4190E4353","NO","A",2011,"NO","0"
27,"1kmN4190E4354","NO","A",2011,"NO","0"
29,"1kmN4190E4355","NO","A",2011,"NO","0"
48,"1kmN4190E4356","NO","A",2011,"NO","0"
261,"1kmN4190E4357","NO","A",2011,"NO","0"
45,"1kmN4190E4358","NO","A",2011,"NO","0"
51,"1kmN4190E4360","NO","A",2011,"NO","0"
21,"1kmN4190E4361","NO","A",2011,"NO","0"
15,"1kmN4190E4362","NO","A",2011,"NO","0"
4,"1kmN4190E4363","NO","A",2011,"NO","0"
41,"1kmN4190E4364","NO","A",2011,"NO","0"
47,"1kmN4190E4365","NO","A",2011,"NO","0"
95,"1kmN4190E4366","NO","A",2011,"NO","0"
12,"1kmN4190E4367","NO","A",2011,"NO","0"
30,"1kmN4190E4368","NO","A",2011,"NO","0"
47,"1kmN4190E4369","NO","A",2011,"NO","0"
70,"1kmN4190E4370","NO","A",2011,"NO","0"
22,"1kmN4190E4371","NO","A",2011,"NO","0"
244,"1kmN4190E4376","NO","A",2011,"NO","0"
2206,"1kmN4190E4377","NO","A",2011,"NO","0"
1757,"1kmN4190E4378","NO","A",2011,"NO","0"
1386,"1kmN4190E4379","NO","A",2011,"NO","0"
1131,"1kmN4190E4380","NO","A",2011,"NO","0"
25,"1kmN4190E4381","NO","A",2011,"NO","0"
145,"1kmN4190E4382","NO","A",2011,"NO","0"
484,"1kmN4190E4383","NO","A",2011,"NO","0"
190,"1kmN4190E4384","NO","A",2011,"NO","0"
190,"1kmN4190E4385","NO","A",2011,"NO","0"
34,"1kmN4190E4386","NO","A",2011,"NO","0"
18,"1kmN4190E4387","NO","A",2011,"NO","0"
3,"1kmN4190E4388","NO","A",2011,"NO","0"
4,"1kmN4190E4389","NO","A",2011,"NO","0"
28,"1kmN4190E4390","NO","A",2011,"NO","0"
26,"1kmN4190E4391","NO","A",2011,"NO","0"
31,"1kmN4190E4392","NO","A",2011,"NO","0"
27,"1kmN4190E4393","NO","A",2011,"NO","0"
570,"1kmN4190E4394","NO","A",2011,"NO","0"
35,"1kmN4190E4395","NO","A",2011,"NO","0"
68,"1kmN4190E4396","NO","A",2011,"NO","0"
13,"1kmN4190E4397","NO","A",2011,"NO","0"
10,"1kmN4190E4408","NO","A",2011,"NO","0"
3,"1kmN4190E4409","NO","A",2011,"NO","0"
8,"1kmN4190E4411","NO","A",2011,"NO","0"
12,"1kmN4190E4412","NO","A",2011,"NO","0"
73,"1kmN4190E4413","NO","A",2011,"NO","0"
119,"1kmN4190E4414","NO","A",2011,"NO","0"
66,"1kmN4190E4415","NO","A",2011,"NO","0"
11,"1kmN4190E4416","NO","A",2011,"NO","0"
11,"1kmN4191E4042","NO","A",2011,"NO","0"
5,"1kmN4191E4043","NO","A",2011,"NO","0"
6,"1kmN4191E4052","NO","A",2011,"NO","0"
14,"1kmN4191E4053","NO","A",2011,"NO","0"
11,"1kmN4191E4054","NO","A",2011,"NO","0"
130,"1kmN4191E4055","NO","A",2011,"NO","0"
709,"1kmN4191E4056","NO","A",2011,"NO","0"
62,"1kmN4191E4057","NO","A",2011,"NO","0"
17,"1kmN4191E4059","NO","A",2011,"NO","0"
73,"1kmN4191E4060","NO","A",2011,"NO","0"
16,"1kmN4191E4065","NO","A",2011,"NO","0"
2,"1kmN4191E4067","NO","A",2011,"NO","0"
47,"1kmN4191E4068","NO","A",2011,"NO","0"
2,"1kmN4191E4080","NO","A",2011,"NO","0"
5,"1kmN4191E4082","NO","A",2011,"NO","0"
1,"1kmN4191E4085","NO","A",2011,"NO","0"
3,"1kmN4191E4093","NO","A",2011,"NO","0"
3,"1kmN4191E4106","NO","A",2011,"NO","0"
2,"1kmN4191E4125","NO","A",2011,"NO","0"
67,"1kmN4191E4128","NO","A",2011,"NO","0"
92,"1kmN4191E4129","NO","A",2011,"NO","0"
15,"1kmN4191E4132","NO","A",2011,"NO","0"
101,"1kmN4191E4133","NO","A",2011,"NO","0"
10,"1kmN4191E4134","NO","A",2011,"NO","0"
8,"1kmN4191E4135","NO","A",2011,"NO","0"
8,"1kmN4191E4163","NO","A",2011,"NO","0"
3,"1kmN4191E4248","NO","A",2011,"NO","0"
1,"1kmN4191E4249","NO","A",2011,"NO","0"
17,"1kmN4191E4250","NO","A",2011,"NO","0"
1,"1kmN4191E4266","NO","A",2011,"NO","0"
4,"1kmN4191E4290","NO","A",2011,"NO","0"
16,"1kmN4191E4291","NO","A",2011,"NO","0"
9,"1kmN4191E4292","NO","A",2011,"NO","0"
33,"1kmN4191E4293","NO","A",2011,"NO","0"
23,"1kmN4191E4294","NO","A",2011,"NO","0"
39,"1kmN4191E4295","NO","A",2011,"NO","0"
341,"1kmN4191E4296","NO","A",2011,"NO","0"
186,"1kmN4191E4297","NO","A",2011,"NO","0"
14,"1kmN4191E4298","NO","A",2011,"NO","0"
13,"1kmN4191E4308","NO","A",2011,"NO","0"
11,"1kmN4191E4309","NO","A",2011,"NO","0"
4,"1kmN4191E4310","NO","A",2011,"NO","0"
10,"1kmN4191E4316","NO","A",2011,"NO","0"
15,"1kmN4191E4317","NO","A",2011,"NO","0"
1,"1kmN4191E4320","NO","A",2011,"NO","0"
3,"1kmN4191E4321","NO","A",2011,"NO","0"
18,"1kmN4191E4322","NO","A",2011,"NO","0"
34,"1kmN4191E4323","NO","A",2011,"NO","0"
38,"1kmN4191E4324","NO","A",2011,"NO","0"
7,"1kmN4191E4325","NO","A",2011,"NO","0"
62,"1kmN4191E4326","NO","A",2011,"NO","0"
9,"1kmN4191E4327","NO","A",2011,"NO","0"
4,"1kmN4191E4331","NO","A",2011,"NO","0"
6,"1kmN4191E4336","NO","A",2011,"NO","0"
4,"1kmN4191E4338","NO","A",2011,"NO","0"
34,"1kmN4191E4339","NO","A",2011,"NO","0"
1,"1kmN4191E4345","NO","A",2011,"NO","0"
7,"1kmN4191E4346","NO","A",2011,"NO","0"
2,"1kmN4191E4347","NO","A",2011,"NO","0"
4,"1kmN4191E4348","NO","A",2011,"NO","0"
19,"1kmN4191E4349","NO","A",2011,"NO","0"
36,"1kmN4191E4350","NO","A",2011,"NO","0"
26,"1kmN4191E4351","NO","A",2011,"NO","0"
20,"1kmN4191E4352","NO","A",2011,"NO","0"
17,"1kmN4191E4353","NO","A",2011,"NO","0"
271,"1kmN4191E4357","NO","A",2011,"NO","0"
10,"1kmN4191E4359","NO","A",2011,"NO","0"
29,"1kmN4191E4360","NO","A",2011,"NO","0"
29,"1kmN4191E4361","NO","A",2011,"NO","0"
4,"1kmN4191E4362","NO","A",2011,"NO","0"
12,"1kmN4191E4363","NO","A",2011,"NO","0"
21,"1kmN4191E4364","NO","A",2011,"NO","0"
5,"1kmN4191E4366","NO","A",2011,"NO","0"
4,"1kmN4191E4367","NO","A",2011,"NO","0"
26,"1kmN4191E4368","NO","A",2011,"NO","0"
58,"1kmN4191E4369","NO","A",2011,"NO","0"
40,"1kmN4191E4370","NO","A",2011,"NO","0"
17,"1kmN4191E4371","NO","A",2011,"NO","0"
10,"1kmN4191E4372","NO","A",2011,"NO","0"
114,"1kmN4191E4375","NO","A",2011,"NO","0"
56,"1kmN4191E4376","NO","A",2011,"NO","0"
45,"1kmN4191E4377","NO","A",2011,"NO","0"
428,"1kmN4191E4378","NO","A",2011,"NO","0"
429,"1kmN4191E4379","NO","A",2011,"NO","0"
494,"1kmN4191E4380","NO","A",2011,"NO","0"
57,"1kmN4191E4381","NO","A",2011,"NO","0"
59,"1kmN4191E4382","NO","A",2011,"NO","0"
173,"1kmN4191E4383","NO","A",2011,"NO","0"
37,"1kmN4191E4384","NO","A",2011,"NO","0"
158,"1kmN4191E4385","NO","A",2011,"NO","0"
93,"1kmN4191E4386","NO","A",2011,"NO","0"
35,"1kmN4191E4387","NO","A",2011,"NO","0"
5,"1kmN4191E4388","NO","A",2011,"NO","0"
11,"1kmN4191E4389","NO","A",2011,"NO","0"
33,"1kmN4191E4390","NO","A",2011,"NO","0"
38,"1kmN4191E4391","NO","A",2011,"NO","0"
72,"1kmN4191E4392","NO","A",2011,"NO","0"
79,"1kmN4191E4393","NO","A",2011,"NO","0"
1088,"1kmN4191E4394","NO","A",2011,"NO","0"
48,"1kmN4191E4395","NO","A",2011,"NO","0"
44,"1kmN4191E4396","NO","A",2011,"NO","0"
4,"1kmN4191E4401","NO","A",2011,"NO","0"
30,"1kmN4191E4407","NO","A",2011,"NO","0"
25,"1kmN4191E4408","NO","A",2011,"NO","0"
35,"1kmN4191E4409","NO","A",2011,"NO","0"
59,"1kmN4191E4410","NO","A",2011,"NO","0"
77,"1kmN4191E4411","NO","A",2011,"NO","0"
38,"1kmN4191E4412","NO","A",2011,"NO","0"
23,"1kmN4191E4413","NO","A",2011,"NO","0"
28,"1kmN4191E4414","NO","A",2011,"NO","0"
35,"1kmN4191E4415","NO","A",2011,"NO","0"
1,"1kmN4192E4041","NO","A",2011,"NO","0"
4,"1kmN4192E4042","NO","A",2011,"NO","0"
14,"1kmN4192E4045","NO","A",2011,"NO","0"
11,"1kmN4192E4046","NO","A",2011,"NO","0"
24,"1kmN4192E4047","NO","A",2011,"NO","0"
71,"1kmN4192E4051","NO","A",2011,"NO","0"
1,"1kmN4192E4052","NO","A",2011,"NO","0"
13,"1kmN4192E4053","NO","A",2011,"NO","0"
5,"1kmN4192E4054","NO","A",2011,"NO","0"
18,"1kmN4192E4055","NO","A",2011,"NO","0"
34,"1kmN4192E4056","NO","A",2011,"NO","0"
51,"1kmN4192E4057","NO","A",2011,"NO","0"
1,"1kmN4192E4058","NO","A",2011,"NO","0"
1,"1kmN4192E4062","NO","A",2011,"NO","0"
4,"1kmN4192E4063","NO","A",2011,"NO","0"
8,"1kmN4192E4064","NO","A",2011,"NO","0"
19,"1kmN4192E4065","NO","A",2011,"NO","0"
5,"1kmN4192E4066","NO","A",2011,"NO","0"
5,"1kmN4192E4067","NO","A",2011,"NO","0"
3,"1kmN4192E4068","NO","A",2011,"NO","0"
1,"1kmN4192E4087","NO","A",2011,"NO","0"
21,"1kmN4192E4103","NO","A",2011,"NO","0"
8,"1kmN4192E4104","NO","A",2011,"NO","0"
1,"1kmN4192E4106","NO","A",2011,"NO","0"
2,"1kmN4192E4107","NO","A",2011,"NO","0"
19,"1kmN4192E4129","NO","A",2011,"NO","0"
140,"1kmN4192E4130","NO","A",2011,"NO","0"
21,"1kmN4192E4131","NO","A",2011,"NO","0"
16,"1kmN4192E4132","NO","A",2011,"NO","0"
77,"1kmN4192E4133","NO","A",2011,"NO","0"
15,"1kmN4192E4134","NO","A",2011,"NO","0"
8,"1kmN4192E4135","NO","A",2011,"NO","0"
22,"1kmN4192E4136","NO","A",2011,"NO","0"
5,"1kmN4192E4139","NO","A",2011,"NO","0"
16,"1kmN4192E4140","NO","A",2011,"NO","0"
4,"1kmN4192E4162","NO","A",2011,"NO","0"
10,"1kmN4192E4245","NO","A",2011,"NO","0"
10,"1kmN4192E4248","NO","A",2011,"NO","0"
6,"1kmN4192E4249","NO","A",2011,"NO","0"
6,"1kmN4192E4265","NO","A",2011,"NO","0"
10,"1kmN4192E4266","NO","A",2011,"NO","0"
6,"1kmN4192E4273","NO","A",2011,"NO","0"
9,"1kmN4192E4274","NO","A",2011,"NO","0"
2,"1kmN4192E4277","NO","A",2011,"NO","0"
2,"1kmN4192E4289","NO","A",2011,"NO","0"
12,"1kmN4192E4290","NO","A",2011,"NO","0"
37,"1kmN4192E4291","NO","A",2011,"NO","0"
83,"1kmN4192E4292","NO","A",2011,"NO","0"
81,"1kmN4192E4293","NO","A",2011,"NO","0"
23,"1kmN4192E4294","NO","A",2011,"NO","0"
22,"1kmN4192E4295","NO","A",2011,"NO","0"
1,"1kmN4192E4300","NO","A",2011,"NO","0"
74,"1kmN4192E4307","NO","A",2011,"NO","0"
32,"1kmN4192E4308","NO","A",2011,"NO","0"
17,"1kmN4192E4309","NO","A",2011,"NO","0"
4,"1kmN4192E4311","NO","A",2011,"NO","0"
1,"1kmN4192E4312","NO","A",2011,"NO","0"
1,"1kmN4192E4313","NO","A",2011,"NO","0"
2,"1kmN4192E4314","NO","A",2011,"NO","0"
2,"1kmN4192E4315","NO","A",2011,"NO","0"
28,"1kmN4192E4316","NO","A",2011,"NO","0"
16,"1kmN4192E4317","NO","A",2011,"NO","0"
38,"1kmN4192E4318","NO","A",2011,"NO","0"
22,"1kmN4192E4319","NO","A",2011,"NO","0"
2,"1kmN4192E4320","NO","A",2011,"NO","0"
9,"1kmN4192E4321","NO","A",2011,"NO","0"
30,"1kmN4192E4322","NO","A",2011,"NO","0"
40,"1kmN4192E4323","NO","A",2011,"NO","0"
331,"1kmN4192E4324","NO","A",2011,"NO","0"
1021,"1kmN4192E4325","NO","A",2011,"NO","0"
359,"1kmN4192E4326","NO","A",2011,"NO","0"
4,"1kmN4192E4331","NO","A",2011,"NO","0"
1,"1kmN4192E4334","NO","A",2011,"NO","0"
8,"1kmN4192E4335","NO","A",2011,"NO","0"
74,"1kmN4192E4336","NO","A",2011,"NO","0"
55,"1kmN4192E4337","NO","A",2011,"NO","0"
38,"1kmN4192E4338","NO","A",2011,"NO","0"
1,"1kmN4192E4339","NO","A",2011,"NO","0"
14,"1kmN4192E4344","NO","A",2011,"NO","0"
14,"1kmN4192E4345","NO","A",2011,"NO","0"
16,"1kmN4192E4346","NO","A",2011,"NO","0"
8,"1kmN4192E4347","NO","A",2011,"NO","0"
11,"1kmN4192E4348","NO","A",2011,"NO","0"
4,"1kmN4192E4351","NO","A",2011,"NO","0"
13,"1kmN4192E4352","NO","A",2011,"NO","0"
16,"1kmN4192E4357","NO","A",2011,"NO","0"
1,"1kmN4192E4359","NO","A",2011,"NO","0"
6,"1kmN4192E4360","NO","A",2011,"NO","0"
28,"1kmN4192E4361","NO","A",2011,"NO","0"
16,"1kmN4192E4362","NO","A",2011,"NO","0"
26,"1kmN4192E4363","NO","A",2011,"NO","0"
14,"1kmN4192E4364","NO","A",2011,"NO","0"
2,"1kmN4192E4367","NO","A",2011,"NO","0"
14,"1kmN4192E4368","NO","A",2011,"NO","0"
31,"1kmN4192E4369","NO","A",2011,"NO","0"
52,"1kmN4192E4370","NO","A",2011,"NO","0"
46,"1kmN4192E4371","NO","A",2011,"NO","0"
65,"1kmN4192E4374","NO","A",2011,"NO","0"
78,"1kmN4192E4375","NO","A",2011,"NO","0"
82,"1kmN4192E4376","NO","A",2011,"NO","0"
29,"1kmN4192E4377","NO","A",2011,"NO","0"
125,"1kmN4192E4378","NO","A",2011,"NO","0"
308,"1kmN4192E4379","NO","A",2011,"NO","0"
29,"1kmN4192E4380","NO","A",2011,"NO","0"
25,"1kmN4192E4381","NO","A",2011,"NO","0"
527,"1kmN4192E4382","NO","A",2011,"NO","0"
167,"1kmN4192E4383","NO","A",2011,"NO","0"
36,"1kmN4192E4384","NO","A",2011,"NO","0"
35,"1kmN4192E4385","NO","A",2011,"NO","0"
30,"1kmN4192E4386","NO","A",2011,"NO","0"
54,"1kmN4192E4387","NO","A",2011,"NO","0"
38,"1kmN4192E4388","NO","A",2011,"NO","0"
24,"1kmN4192E4389","NO","A",2011,"NO","0"
42,"1kmN4192E4390","NO","A",2011,"NO","0"
50,"1kmN4192E4391","NO","A",2011,"NO","0"
300,"1kmN4192E4392","NO","A",2011,"NO","0"
49,"1kmN4192E4393","NO","A",2011,"NO","0"
589,"1kmN4192E4394","NO","A",2011,"NO","0"
104,"1kmN4192E4395","NO","A",2011,"NO","0"
82,"1kmN4192E4396","NO","A",2011,"NO","0"
33,"1kmN4192E4397","NO","A",2011,"NO","0"
20,"1kmN4192E4407","NO","A",2011,"NO","0"
80,"1kmN4192E4408","NO","A",2011,"NO","0"
100,"1kmN4192E4409","NO","A",2011,"NO","0"
169,"1kmN4192E4410","NO","A",2011,"NO","0"
55,"1kmN4192E4411","NO","A",2011,"NO","0"
3,"1kmN4192E4412","NO","A",2011,"NO","0"
10,"1kmN4192E4413","NO","A",2011,"NO","0"
37,"1kmN4192E4414","NO","A",2011,"NO","0"
31,"1kmN4192E4415","NO","A",2011,"NO","0"
1,"1kmN4192E4421","NO","A",2011,"NO","0"
1,"1kmN4192E4433","NO","A",2011,"NO","0"
2,"1kmN4192E4435","NO","A",2011,"NO","0"
8,"1kmN4193E4042","NO","A",2011,"NO","0"
41,"1kmN4193E4043","NO","A",2011,"NO","0"
9,"1kmN4193E4045","NO","A",2011,"NO","0"
13,"1kmN4193E4046","NO","A",2011,"NO","0"
2,"1kmN4193E4047","NO","A",2011,"NO","0"
3,"1kmN4193E4050","NO","A",2011,"NO","0"
136,"1kmN4193E4051","NO","A",2011,"NO","0"
31,"1kmN4193E4052","NO","A",2011,"NO","0"
6,"1kmN4193E4053","NO","A",2011,"NO","0"
35,"1kmN4193E4054","NO","A",2011,"NO","0"
5,"1kmN4193E4055","NO","A",2011,"NO","0"
31,"1kmN4193E4057","NO","A",2011,"NO","0"
4,"1kmN4193E4062","NO","A",2011,"NO","0"
5,"1kmN4193E4063","NO","A",2011,"NO","0"
4,"1kmN4193E4065","NO","A",2011,"NO","0"
8,"1kmN4193E4066","NO","A",2011,"NO","0"
17,"1kmN4193E4067","NO","A",2011,"NO","0"
5,"1kmN4193E4068","NO","A",2011,"NO","0"
6,"1kmN4193E4069","NO","A",2011,"NO","0"
1,"1kmN4193E4081","NO","A",2011,"NO","0"
10,"1kmN4193E4094","NO","A",2011,"NO","0"
15,"1kmN4193E4095","NO","A",2011,"NO","0"
2,"1kmN4193E4096","NO","A",2011,"NO","0"
4,"1kmN4193E4098","NO","A",2011,"NO","0"
5,"1kmN4193E4099","NO","A",2011,"NO","0"
18,"1kmN4193E4100","NO","A",2011,"NO","0"
